,cand_nm,contbr_zip,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,zip,income
304,"Buttigieg, Pete",20007,NOT EMPLOYED,250.0,not employed or unknown,201902,20007.0,119267.0
305,"Buttigieg, Pete",20007,NOT EMPLOYED,100.0,not employed or unknown,201903,20007.0,119267.0
306,"Sanders, Bernard",20015,ATTORNEY,50.0,law,201907,20015.0,161352.0
307,"Sanders, Bernard",20015,ATTORNEY,1.0,law,201907,20015.0,161352.0
308,"Sanders, Bernard",20015,ATTORNEY,54.0,law,201907,20015.0,161352.0
309,"Sanders, Bernard",20015,ATTORNEY,31.66,law,201907,20015.0,161352.0
310,"Sanders, Bernard",20015,ATTORNEY,2.0,law,201907,20015.0,161352.0
311,"Sanders, Bernard",20015,ATTORNEY,2.7,law,201907,20015.0,161352.0
312,"Sanders, Bernard",20015,ATTORNEY,2.7,law,201908,20015.0,161352.0
313,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201908,20015.0,161352.0
314,"Sanders, Bernard",20015,ATTORNEY,10.0,law,201908,20015.0,161352.0
315,"Sanders, Bernard",20015,ATTORNEY,1.0,law,201908,20015.0,161352.0
316,"Sanders, Bernard",20015,ATTORNEY,100.0,law,201909,20015.0,161352.0
317,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201909,20015.0,161352.0
318,"Sanders, Bernard",20015,ATTORNEY,500.0,law,201909,20015.0,161352.0
319,"Sanders, Bernard",20015,ATTORNEY,68.6,law,201909,20015.0,161352.0
320,"Buttigieg, Pete",20007,NOT EMPLOYED,250.0,not employed or unknown,201902,20007.0,119267.0
321,"Buttigieg, Pete",20009,MANAGING DIRECTOR,250.0,leadership,201903,20009.0,94213.0
322,"Buttigieg, Pete",20016,INFORMATION REQUESTED,2800.0,not employed or unknown,201903,20016.0,124080.0
323,"Buttigieg, Pete",20003,CONSULTING,250.0,business/gov,201903,20003.0,112083.0
324,"Buttigieg, Pete",20001,PROTOCOL OFFICER,100.0,law,201903,20001.0,85976.0
325,"Buttigieg, Pete",20010,COMPLIANCE MANAGER,500.0,business/gov,201903,20010.0,66404.0
326,"Buttigieg, Pete",20003,NOT EMPLOYED,250.0,not employed or unknown,201903,20003.0,112083.0
327,"Buttigieg, Pete",20001,CONSULTANT,1000.0,business/gov,201903,20001.0,85976.0
328,"Buttigieg, Pete",20024,HR DIRECTOR,250.0,leadership,201903,20024.0,72389.0
329,"Buttigieg, Pete",20024,HR DIRECTOR,67.58,leadership,201903,20024.0,72389.0
330,"Buttigieg, Pete",20009,MEDIA ANALYST,200.0,business/gov,201903,20009.0,94213.0
331,"Buttigieg, Pete",20005,GOVERNMENT AFFAIRS,100.0,business/gov,201903,20005.0,87676.0
332,"Buttigieg, Pete",20001,ATTORNEY,1200.0,law,201903,20001.0,85976.0
333,"Buttigieg, Pete",20009,EXECUTIVE,2700.0,leadership,201902,20009.0,94213.0
334,"Buttigieg, Pete",20003,INFORMATION REQUESTED,250.0,not employed or unknown,201903,20003.0,112083.0
335,"Buttigieg, Pete",20009,BUSINESS EXECUTIVE,1000.0,leadership,201903,20009.0,94213.0
336,"Buttigieg, Pete",20012,DEVELOPER,250.0,other,201903,20012.0,80991.0
337,"Buttigieg, Pete",20012,DEVELOPER,100.0,other,201903,20012.0,80991.0
338,"Buttigieg, Pete",20016,NON-PROFIT,100.0,other,201903,20016.0,124080.0
339,"Buttigieg, Pete",20008,NOT EMPLOYED,1000.0,not employed or unknown,201903,20008.0,111074.0
340,"Buttigieg, Pete",20011,NOT EMPLOYED,25.0,not employed or unknown,201903,20011.0,62281.0
341,"Sanders, Bernard",20019,NOT EMPLOYED,54.0,not employed or unknown,201907,20019.0,34739.0
342,"Sanders, Bernard",20019,NOT EMPLOYED,27.0,not employed or unknown,201907,20019.0,34739.0
343,"Sanders, Bernard",20019,NOT EMPLOYED,27.0,not employed or unknown,201907,20019.0,34739.0
344,"Sanders, Bernard",20019,NOT EMPLOYED,27.0,not employed or unknown,201907,20019.0,34739.0
345,"Buttigieg, Pete",20001,NOT EMPLOYED,250.0,not employed or unknown,201903,20001.0,85976.0
346,"Buttigieg, Pete",20007,CHIEF OF STAFF,250.0,leadership,201903,20007.0,119267.0
347,"Buttigieg, Pete",20007,NOT EMPLOYED,500.0,not employed or unknown,201903,20007.0,119267.0
348,"Sanders, Bernard",20019,NOT EMPLOYED,10.0,not employed or unknown,201908,20019.0,34739.0
349,"Sanders, Bernard",20019,NOT EMPLOYED,27.0,not employed or unknown,201908,20019.0,34739.0
350,"Sanders, Bernard",20019,NOT EMPLOYED,10.0,not employed or unknown,201908,20019.0,34739.0
351,"Sanders, Bernard",20019,NOT EMPLOYED,27.0,not employed or unknown,201909,20019.0,34739.0
352,"Sanders, Bernard",20019,NOT EMPLOYED,50.0,not employed or unknown,201909,20019.0,34739.0
353,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201907,20015.0,161352.0
354,"Sanders, Bernard",20015,ATTORNEY,10.0,law,201908,20015.0,161352.0
355,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201908,20015.0,161352.0
356,"Sanders, Bernard",20015,ATTORNEY,50.0,law,201908,20015.0,161352.0
357,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201909,20015.0,161352.0
358,"Sanders, Bernard",20015,ATTORNEY,27.0,law,201909,20015.0,161352.0
359,"Buttigieg, Pete",20003,MANAGING DIRECTOR PUBLIC AFFAIRS,500.0,leadership,201903,20003.0,112083.0
360,"Buttigieg, Pete",20001,DIRECTOR,250.0,leadership,201901,20001.0,85976.0
361,"Buttigieg, Pete",20001,DIRECTOR,1000.0,leadership,201903,20001.0,85976.0
362,"Buttigieg, Pete",20009,FINANCIAL ADVISOR,2000.0,other,201903,20009.0,94213.0
363,"Buttigieg, Pete",20001,FIELD MANAGER,1000.0,business/gov,201903,20001.0,85976.0
364,"Buttigieg, Pete",20037,LAWYER,500.0,law,201903,20037.0,78176.0
365,"Buttigieg, Pete",20010,VICE PRESIDENT MEDIA RELATIONS,75.0,leadership,201903,20010.0,66404.0
366,"Buttigieg, Pete",20007,NOT EMPLOYED,500.0,not employed or unknown,201903,20007.0,119267.0
367,"Buttigieg, Pete",20007,NOT EMPLOYED,2800.0,not employed or unknown,201903,20007.0,119267.0
368,"Buttigieg, Pete",20007,NOT EMPLOYED,500.0,not employed or unknown,201903,20007.0,119267.0
369,"Buttigieg, Pete",20009,DIRECTOR,2800.0,leadership,201903,20009.0,94213.0
370,"Buttigieg, Pete",20009,DIRECTOR,2700.0,leadership,201903,20009.0,94213.0
371,"Buttigieg, Pete",20016,PRESIDENT,1000.0,leadership,201903,20016.0,124080.0
372,"Buttigieg, Pete",20016,MANAGING DIRECTOR,250.0,leadership,201903,20016.0,124080.0
373,"Buttigieg, Pete",20016,MANAGING DIRECTOR,100.0,leadership,201903,20016.0,124080.0
374,"Buttigieg, Pete",20016,MANAGING DIRECTOR,63.34,leadership,201903,20016.0,124080.0
375,"Buttigieg, Pete",20007,REAL ESTATE,925.0,real estate/construction,201903,20007.0,119267.0
376,"Buttigieg, Pete",20007,REAL ESTATE,925.0,real estate/construction,201903,20007.0,119267.0
377,"Buttigieg, Pete",20009,PRESIDENT,1000.0,leadership,201903,20009.0,94213.0
378,"Buttigieg, Pete",20010,OWNER,400.0,leadership,201903,20010.0,66404.0
379,"Buttigieg, Pete",20007,TELECOMMUNICATIONS,250.0,other,201903,20007.0,119267.0
380,"Buttigieg, Pete",20001,DIRECTOR,250.0,leadership,201903,20001.0,85976.0
381,"Buttigieg, Pete",20009,LAWYER,250.0,law,201903,20009.0,94213.0
382,"Buttigieg, Pete",20005,INFORMATION REQUESTED,500.0,not employed or unknown,201902,20005.0,87676.0
383,"Buttigieg, Pete",20036,NOT EMPLOYED,250.0,not employed or unknown,201903,20036.0,82829.0
384,"Buttigieg, Pete",20009,DEPLOYMENT STRATEGIST,250.0,other,201903,20009.0,94213.0
385,"Buttigieg, Pete",20003,LOAN OFFICER,200.0,law,201903,20003.0,112083.0
386,"Buttigieg, Pete",20024,HEALTHCARE POLICY CONSULTANT/LOBBYIST,200.0,business/gov,201903,20024.0,72389.0
387,"Buttigieg, Pete",20016,BUSINESS OWNER,1000.0,leadership,201903,20016.0,124080.0
388,"Buttigieg, Pete",20008,NOT EMPLOYED,200.0,not employed or unknown,201903,20008.0,111074.0
389,"Buttigieg, Pete",20001,ATTORNEY,1600.0,law,201903,20001.0,85976.0
390,"Buttigieg, Pete",20002,NOT EMPLOYED,250.0,not employed or unknown,201903,20002.0,74303.0
391,"Buttigieg, Pete",20010,POLICY ANALYST / LEGISLATIVE ASSOCIATE,250.0,business/gov,201903,20010.0,66404.0
392,"Buttigieg, Pete",20016,NOT EMPLOYED,250.0,not employed or unknown,201903,20016.0,124080.0
393,"Buttigieg, Pete",20001,ASSOCIATE DIRECTOR PUBLIC POLICY,100.0,leadership,201903,20001.0,85976.0
394,"Buttigieg, Pete",20001,POLITICAL DIRECTOR,100.0,leadership,201903,20001.0,85976.0
395,"Sanders, Bernard",20024,NOT EMPLOYED,6.0,not employed or unknown,201907,20024.0,72389.0
396,"Sanders, Bernard",20024,NOT EMPLOYED,7.0,not employed or unknown,201907,20024.0,72389.0
397,"Sanders, Bernard",20024,NOT EMPLOYED,7.0,not employed or unknown,201907,20024.0,72389.0
398,"Sanders, Bernard",20024,NOT EMPLOYED,90.9,not employed or unknown,201908,20024.0,72389.0
399,"Sanders, Bernard",20024,NOT EMPLOYED,6.0,not employed or unknown,201908,20024.0,72389.0
400,"Sanders, Bernard",20024,NOT EMPLOYED,6.0,not employed or unknown,201909,20024.0,72389.0
401,"Buttigieg, Pete",20001,SENIOR ADVISOR TO THE CEO,500.0,leadership,201903,20001.0,85976.0
402,"Buttigieg, Pete",20001,SENIOR ADVISOR TO THE CEO,31.07,leadership,201903,20001.0,85976.0
403,"Buttigieg, Pete",20016,NOT EMPLOYED,250.0,not employed or unknown,201903,20016.0,124080.0
404,"Sanders, Bernard",20016,ARCHITECT,60.0,real estate/construction,201906,20016.0,124080.0
405,"Sanders, Bernard",20017,SECURITY ENGINEER,250.0,it,201906,20017.0,63022.0
406,"Sanders, Bernard",20017,SECURITY ENGINEER,549.0,it,201906,20017.0,63022.0
407,"Sanders, Bernard",20007,TEACHER,27.0,education,201906,20007.0,119267.0
408,"Sanders, Bernard",20007,TEACHER,27.0,education,201906,20007.0,119267.0
409,"Sanders, Bernard",20007,TEACHER,27.0,education,201906,20007.0,119267.0
410,"Sanders, Bernard",20007,TEACHER,15.0,education,201906,20007.0,119267.0
411,"Sanders, Bernard",20009,MANAGER,147.0,business/gov,201906,20009.0,94213.0
412,"Sanders, Bernard",20008,ATTORNEY,101.0,law,201906,20008.0,111074.0
413,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201904,20010.0,66404.0
414,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201904,20010.0,66404.0
415,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201904,20010.0,66404.0
416,"Sanders, Bernard",20010,NOT EMPLOYED,27.0,not employed or unknown,201904,20010.0,66404.0
417,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201904,20010.0,66404.0
418,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201905,20010.0,66404.0
419,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201905,20010.0,66404.0
420,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201905,20010.0,66404.0
421,"Sanders, Bernard",20010,NOT EMPLOYED,100.0,not employed or unknown,201905,20010.0,66404.0
422,"Sanders, Bernard",20010,NOT EMPLOYED,20.2,not employed or unknown,201906,20010.0,66404.0
423,"Sanders, Bernard",20010,NOT EMPLOYED,3.0,not employed or unknown,201906,20010.0,66404.0
424,"Sanders, Bernard",20010,NOT EMPLOYED,27.0,not employed or unknown,201906,20010.0,66404.0
425,"Sanders, Bernard",20010,NOT EMPLOYED,10.0,not employed or unknown,201906,20010.0,66404.0
426,"Sanders, Bernard",20010,NOT EMPLOYED,27.0,not employed or unknown,201906,20010.0,66404.0
427,"Sanders, Bernard",20010,NOT EMPLOYED,8.0,not employed or unknown,201906,20010.0,66404.0
428,"Sanders, Bernard",20010,NOT EMPLOYED,5.0,not employed or unknown,201906,20010.0,66404.0
429,"Sanders, Bernard",20001,ECONOMIST,50.0,science,201905,20001.0,85976.0
430,"Sanders, Bernard",20001,ECONOMIST,100.0,science,201906,20001.0,85976.0
431,"Sanders, Bernard",20016,ARCHITECT,6.0,real estate/construction,201905,20016.0,124080.0
432,"Sanders, Bernard",20016,ARCHITECT,27.0,real estate/construction,201905,20016.0,124080.0
433,"Sanders, Bernard",20016,ARCHITECT,27.0,real estate/construction,201905,20016.0,124080.0
434,"Sanders, Bernard",20016,ARCHITECT,6.0,real estate/construction,201906,20016.0,124080.0
435,"Sanders, Bernard",20016,ARCHITECT,60.0,real estate/construction,201906,20016.0,124080.0
436,"Sanders, Bernard",20003,NOT EMPLOYED,50.0,not employed or unknown,201906,20003.0,112083.0
437,"Sanders, Bernard",20009,TEACHER,3.0,education,201904,20009.0,94213.0
438,"Sanders, Bernard",20009,TEACHER,3.0,education,201904,20009.0,94213.0
439,"Sanders, Bernard",20009,TEACHER,3.0,education,201904,20009.0,94213.0
440,"Sanders, Bernard",20009,TEACHER,3.0,education,201904,20009.0,94213.0
441,"Sanders, Bernard",20009,TEACHER,10.0,education,201904,20009.0,94213.0
442,"Sanders, Bernard",20009,TEACHER,3.0,education,201904,20009.0,94213.0
443,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
444,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
445,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
446,"Sanders, Bernard",20009,TEACHER,27.0,education,201905,20009.0,94213.0
447,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
448,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
449,"Sanders, Bernard",20009,TEACHER,3.0,education,201905,20009.0,94213.0
450,"Sanders, Bernard",20009,TEACHER,3.0,education,201906,20009.0,94213.0
451,"Sanders, Bernard",20009,TEACHER,20.2,education,201906,20009.0,94213.0
452,"Sanders, Bernard",20009,TEACHER,7.0,education,201906,20009.0,94213.0
453,"Sanders, Bernard",20009,TEACHER,7.0,education,201906,20009.0,94213.0
454,"Sanders, Bernard",20009,TEACHER,3.0,education,201906,20009.0,94213.0
455,"Sanders, Bernard",20009,TEACHER,3.0,education,201906,20009.0,94213.0
456,"Sanders, Bernard",20009,TEACHER,3.0,education,201906,20009.0,94213.0
457,"Sanders, Bernard",20009,TEACHER,27.0,education,201906,20009.0,94213.0
458,"Sanders, Bernard",20005,CONSULTANT,100.0,business/gov,201906,20005.0,87676.0
459,"Sanders, Bernard",20005,CONSULTANT,100.0,business/gov,201906,20005.0,87676.0
460,"Sanders, Bernard",20002,EARLY CHILDHOOD EDUCATOR,27.0,education,201906,20002.0,74303.0
461,"Sanders, Bernard",20002,ATTORNEY,90.0,law,201905,20002.0,74303.0
462,"Sanders, Bernard",20002,ATTORNEY,50.0,law,201906,20002.0,74303.0
463,"Sanders, Bernard",20002,ATTORNEY,50.0,law,201906,20002.0,74303.0
464,"Sanders, Bernard",20005,CONSULTANT,100.0,business/gov,201906,20005.0,87676.0
465,"Sanders, Bernard",20012,NOT EMPLOYED,60.0,not employed or unknown,201905,20012.0,80991.0
466,"Sanders, Bernard",20012,NOT EMPLOYED,60.0,not employed or unknown,201906,20012.0,80991.0
467,"Sanders, Bernard",20009,TEACHER,120.0,education,201906,20009.0,94213.0
468,"Sanders, Bernard",20009,LAWYER,250.0,law,201905,20009.0,94213.0
469,"Sanders, Bernard",20003,CTO,27.0,other,201904,20003.0,112083.0
470,"Sanders, Bernard",20003,CTO,27.0,other,201905,20003.0,112083.0
471,"Sanders, Bernard",20003,CTO,27.0,other,201906,20003.0,112083.0
472,"Sanders, Bernard",20003,CTO,54.0,other,201906,20003.0,112083.0
473,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201904,20002.0,74303.0
474,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201904,20002.0,74303.0
475,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201905,20002.0,74303.0
476,"Sanders, Bernard",20002,ATTORNEY,15.0,law,201906,20002.0,74303.0
477,"Sanders, Bernard",20002,ATTORNEY,38.02,law,201906,20002.0,74303.0
478,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201906,20002.0,74303.0
479,"Sanders, Bernard",20016,NOT EMPLOYED,150.0,not employed or unknown,201905,20016.0,124080.0
480,"Sanders, Bernard",20016,NOT EMPLOYED,27.0,not employed or unknown,201906,20016.0,124080.0
481,"Sanders, Bernard",20024,POLICY ANALYST,250.0,business/gov,201906,20024.0,72389.0
482,"Sanders, Bernard",20016,NOT EMPLOYED,250.0,not employed or unknown,201904,20016.0,124080.0
483,"Sanders, Bernard",20016,NOT EMPLOYED,250.0,not employed or unknown,201904,20016.0,124080.0
484,"Sanders, Bernard",20016,NOT EMPLOYED,50.0,not employed or unknown,201904,20016.0,124080.0
485,"Sanders, Bernard",20016,NOT EMPLOYED,3.0,not employed or unknown,201905,20016.0,124080.0
486,"Sanders, Bernard",20016,NOT EMPLOYED,100.0,not employed or unknown,201906,20016.0,124080.0
487,"Sanders, Bernard",20002,COMMUNICATIONS,27.0,artist/comm,201905,20002.0,74303.0
488,"Sanders, Bernard",20002,COMMUNICATIONS,54.0,artist/comm,201906,20002.0,74303.0
489,"Sanders, Bernard",20036,POLITICAL ORGANIZER,27.0,business/gov,201904,20036.0,82829.0
490,"Sanders, Bernard",20036,POLITICAL ORGANIZER,27.0,business/gov,201904,20036.0,82829.0
491,"Sanders, Bernard",20036,POLITICAL ORGANIZER,27.0,business/gov,201905,20036.0,82829.0
492,"Sanders, Bernard",20036,POLITICAL ORGANIZER,27.0,business/gov,201906,20036.0,82829.0
493,"Sanders, Bernard",20036,POLITICAL ORGANIZER,100.0,business/gov,201906,20036.0,82829.0
494,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201904,20002.0,74303.0
495,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201904,20002.0,74303.0
496,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201904,20002.0,74303.0
497,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201904,20002.0,74303.0
498,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201905,20002.0,74303.0
499,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201905,20002.0,74303.0
500,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201905,20002.0,74303.0
501,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201906,20002.0,74303.0
502,"Sanders, Bernard",20002,ATTORNEY,100.0,law,201906,20002.0,74303.0
503,"Sanders, Bernard",20002,ATTORNEY,27.0,law,201906,20002.0,74303.0
504,"Sanders, Bernard",20003,NONE,27.0,other,201906,20003.0,112083.0
505,"Sanders, Bernard",20003,NONE,6.0,other,201906,20003.0,112083.0
506,"Sanders, Bernard",20003,NONE,6.0,other,201906,20003.0,112083.0
507,"Sanders, Bernard",20001,EDUCATOR,100.0,education,201906,20001.0,85976.0
508,"Sanders, Bernard",20010,COMMUNICATIONS DIRECTOR,50.0,artist/comm,201906,20010.0,66404.0
509,"Sanders, Bernard",20003,RESEARCHER,300.0,science,201906,20003.0,112083.0
510,"Sanders, Bernard",20007,SELF,27.0,other,201904,20007.0,119267.0
511,"Sanders, Bernard",20007,SELF,27.0,other,201904,20007.0,119267.0
512,"Sanders, Bernard",20007,SELF,27.0,other,201905,20007.0,119267.0
513,"Sanders, Bernard",20007,SELF,27.0,other,201906,20007.0,119267.0
514,"Sanders, Bernard",20007,SELF,7.0,other,201906,20007.0,119267.0
515,"Sanders, Bernard",20007,SELF,27.0,other,201906,20007.0,119267.0
516,"Sanders, Bernard",20007,SELF,27.0,other,201906,20007.0,119267.0
517,"Sanders, Bernard",20002,DATA ANALYST,100.0,business/gov,201906,20002.0,74303.0
518,"Sanders, Bernard",20002,DATA ANALYST,43.0,business/gov,201906,20002.0,74303.0
519,"Sanders, Bernard",20037,SCRUMMASTER,100.0,other,201904,20037.0,78176.0
520,"Sanders, Bernard",20037,SCRUMMASTER,100.0,other,201905,20037.0,78176.0
521,"Sanders, Bernard",20037,SCRUMMASTER,100.0,other,201906,20037.0,78176.0
522,"Sanders, Bernard",20009,CONSULTANT,27.0,business/gov,201904,20009.0,94213.0
523,"Sanders, Bernard",20009,CONSULTANT,27.0,business/gov,201906,20009.0,94213.0
524,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201904,20002.0,74303.0
525,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201905,20002.0,74303.0
526,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201906,20002.0,74303.0
527,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201906,20002.0,74303.0
528,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201906,20002.0,74303.0
529,"Sanders, Bernard",20002,ANALYST,27.0,business/gov,201906,20002.0,74303.0
530,"Sanders, Bernard",20016,PSYCHOLOGIST,50.0,healthcare,201904,20016.0,124080.0
531,"Sanders, Bernard",20016,PSYCHOLOGIST,50.0,healthcare,201905,20016.0,124080.0
532,"Sanders, Bernard",20012,PHYSICIAN,3.0,healthcare,201904,20012.0,80991.0
533,"Sanders, Bernard",20012,PHYSICIAN,50.0,healthcare,201904,20012.0,80991.0
534,"Sanders, Bernard",20012,PHYSICIAN,50.0,healthcare,201905,20012.0,80991.0
535,"Sanders, Bernard",20012,PHYSICIAN,50.0,healthcare,201905,20012.0,80991.0
536,"Sanders, Bernard",20012,PHYSICIAN,3.0,healthcare,201906,20012.0,80991.0
537,"Sanders, Bernard",20012,PHYSICIAN,20.2,healthcare,201906,20012.0,80991.0
538,"Sanders, Bernard",20012,PHYSICIAN,50.0,healthcare,201906,20012.0,80991.0
539,"Sanders, Bernard",20012,PHYSICIAN,50.0,healthcare,201906,20012.0,80991.0
540,"Sanders, Bernard",20012,PHYSICIAN,27.0,healthcare,201906,20012.0,80991.0
541,"Sanders, Bernard",20016,PSYCHOLOGIST,50.0,healthcare,201905,20016.0,124080.0
542,"Sanders, Bernard",20016,PSYCHOLOGIST,100.0,healthcare,201906,20016.0,124080.0
543,"Warren, Elizabeth ",20017,SOFTWARE ENGINEER,100.0,it,201905,20017.0,63022.0
544,"Warren, Elizabeth ",20008,NOT EMPLOYED,1000.0,not employed or unknown,201905,20008.0,111074.0
545,"Warren, Elizabeth ",20008,NOT EMPLOYED,500.0,not employed or unknown,201906,20008.0,111074.0
546,"Warren, Elizabeth ",20007,ART DEALER,50.0,artist/comm,201906,20007.0,119267.0
547,"Warren, Elizabeth ",20007,ART DEALER,50.0,artist/comm,201906,20007.0,119267.0
548,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,100.0,other,201904,20002.0,74303.0
549,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,25.0,other,201905,20002.0,74303.0
550,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,50.0,other,201905,20002.0,74303.0
551,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,100.0,other,201905,20002.0,74303.0
552,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,100.0,other,201905,20002.0,74303.0
553,"Warren, Elizabeth ",20002,CONSTRUCTION SUPERINTENDENT,50.0,other,201906,20002.0,74303.0
554,"Warren, Elizabeth ",20016,PROGRAM ANALYST,100.0,business/gov,201904,20016.0,124080.0
555,"Warren, Elizabeth ",20016,PROGRAM ANALYST,100.0,business/gov,201905,20016.0,124080.0
556,"Warren, Elizabeth ",20016,PROGRAM ANALYST,100.0,business/gov,201905,20016.0,124080.0
557,"Warren, Elizabeth ",20009,RESEARCHER,100.0,science,201904,20009.0,94213.0
558,"Warren, Elizabeth ",20009,RESEARCHER,100.0,science,201904,20009.0,94213.0
559,"Warren, Elizabeth ",20009,RESEARCHER,100.0,science,201906,20009.0,94213.0
560,"Warren, Elizabeth ",20002,CONSULTANT,50.0,business/gov,201906,20002.0,74303.0
561,"Warren, Elizabeth ",20002,CONSULTANT,250.0,business/gov,201906,20002.0,74303.0
562,"Warren, Elizabeth ",20009,POLICY ANALYST,100.0,business/gov,201904,20009.0,94213.0
563,"Warren, Elizabeth ",20009,POLICY ANALYST,100.0,business/gov,201905,20009.0,94213.0
564,"Warren, Elizabeth ",20016,ATTORNEY,257.5,law,201906,20016.0,124080.0
